user_id,event_type,mood,place_id,rating,distance_km,price_level,is_open,event_time
20,place_click,quick_bite,place_32,3.6,1.35,2,True,2025-12-15 23:54:22.647668
8,place_click,quick_bite,place_243,4.8,0.35,2,True,2025-12-14 03:18:22.647676
41,place_click,budget,place_14,4.2,1.5,1,False,2025-12-20 04:37:22.647682
43,place_click,quick_bite,place_124,4.5,0.21,3,False,2025-12-16 11:16:22.647699
34,place_click,date,place_212,4.4,3.6,3,False,2025-12-23 03:13:22.647706
52,place_click,quick_bite,place_208,3.4,0.41,3,True,2025-12-15 16:39:22.647712
54,place_click,date,place_35,4.9,0.3,2,False,2025-12-19 08:17:22.647719
80,place_click,work,place_10,4.7,1.02,2,True,2025-12-16 19:45:22.647728
19,place_click,work,place_102,3.5,3.07,1,True,2025-12-26 09:40:22.647735
34,place_click,budget,place_142,3.9,1.08,3,True,2025-12-19 09:18:22.647742
86,place_click,quick_bite,place_203,3.7,1.35,3,True,2025-12-20 03:37:22.647749
4,place_click,work,place_10,3.3,0.74,1,True,2025-12-14 09:19:22.647756
33,place_click,date,place_137,4.9,0.45,1,False,2025-12-27 11:16:22.647763
90,place_click,budget,place_277,4.3,0.59,2,False,2025-12-15 01:51:22.647771
33,place_click,budget,place_145,4.5,0.21,1,False,2025-12-24 04:19:22.647778
13,place_click,work,place_287,4.9,0.91,3,False,2025-12-20 21:03:22.647786
43,place_click,date,place_252,3.5,0.11,3,True,2025-12-19 12:17:22.647793
35,place_click,date,place_224,3.3,1.1,1,True,2025-12-14 06:04:22.647800
100,place_click,budget,place_245,3.7,2.65,2,True,2025-12-25 00:24:22.647807
66,place_click,quick_bite,place_290,3.9,0.43,1,False,2025-12-24 19:45:22.647814
81,place_click,date,place_38,4.2,1.84,3,True,2025-12-21 11:18:22.647821
43,place_click,quick_bite,place_151,3.3,0.28,3,False,2025-12-14 14:19:22.647827
46,place_click,date,place_295,3.1,2.0,3,False,2025-12-22 18:42:22.647838
29,place_click,budget,place_235,4.3,0.97,3,True,2025-12-26 20:08:22.647845
7,place_click,date,place_23,4.7,2.46,2,True,2025-12-27 00:05:22.647852
89,place_click,quick_bite,place_191,4.2,3.04,3,True,2025-12-17 08:10:22.647859
83,place_click,quick_bite,place_110,3.4,0.18,3,False,2025-12-16 15:31:22.647865
41,place_click,budget,place_21,3.5,0.09,3,True,2025-12-16 14:37:22.647872
84,place_click,date,place_59,4.1,4.14,1,True,2025-12-14 19:11:22.647879
99,place_click,quick_bite,place_111,3.1,0.2,3,True,2025-12-14 09:58:22.647886
9,place_click,budget,place_3,3.9,4.07,2,False,2025-12-21 03:10:22.647893
88,place_click,budget,place_92,3.6,1.06,3,True,2025-12-17 02:38:22.647900
92,place_click,budget,place_71,3.1,0.24,1,True,2025-12-16 09:58:22.647908
86,place_click,date,place_78,5.0,5.03,2,False,2025-12-16 04:35:22.647915
60,place_click,work,place_101,3.0,4.55,1,True,2025-12-22 01:30:22.647922
52,place_click,quick_bite,place_162,4.3,3.04,2,True,2025-12-23 12:24:22.647929
100,place_click,quick_bite,place_149,3.9,1.09,2,True,2025-12-14 01:36:22.647935
50,place_click,work,place_109,4.0,1.65,1,False,2025-12-15 21:06:22.647942
82,place_click,budget,place_79,3.3,0.05,2,True,2025-12-17 08:32:22.647949
91,place_click,work,place_141,3.6,1.83,3,False,2025-12-16 10:05:22.647956
9,place_click,date,place_47,3.4,1.68,2,True,2025-12-26 05:13:22.647964
89,place_click,work,place_99,4.9,0.15,3,False,2025-12-26 12:12:22.647971
10,place_click,budget,place_172,4.3,0.88,1,False,2025-12-26 05:17:22.647980
93,place_click,quick_bite,place_253,4.7,0.29,3,True,2025-12-19 19:31:22.647987
18,place_click,work,place_191,4.4,2.73,1,True,2025-12-17 11:46:22.647994
74,place_click,date,place_151,4.9,1.72,2,False,2025-12-20 22:57:22.648001
63,place_click,quick_bite,place_211,4.0,1.44,3,False,2025-12-14 08:48:22.648008
72,place_click,budget,place_174,4.7,1.27,1,False,2025-12-19 19:06:22.648015
69,place_click,quick_bite,place_128,3.1,4.01,2,True,2025-12-18 21:11:22.648022
39,place_click,work,place_88,4.4,1.69,2,True,2025-12-14 00:09:22.648029
23,place_click,budget,place_76,3.4,1.61,3,False,2025-12-17 05:53:22.648036
17,place_click,work,place_50,3.8,1.58,2,True,2025-12-25 02:53:22.648043
62,place_click,date,place_281,3.2,1.61,2,False,2025-12-14 20:57:22.648050
60,place_click,date,place_91,5.0,0.07,2,False,2025-12-26 08:29:22.648057
62,place_click,work,place_153,5.0,0.78,2,True,2025-12-25 14:31:22.648064
70,place_click,date,place_93,4.7,2.29,2,False,2025-12-23 00:39:22.648071
61,place_click,quick_bite,place_217,4.1,2.01,3,True,2025-12-19 12:47:22.648079
80,place_click,work,place_125,4.8,0.78,2,True,2025-12-19 09:27:22.648086
20,place_click,quick_bite,place_211,3.7,1.65,3,False,2025-12-22 07:51:22.648093
1,place_click,budget,place_290,4.6,2.16,3,False,2025-12-14 17:08:22.648100
54,place_click,quick_bite,place_264,4.6,0.86,2,True,2025-12-14 05:33:22.648107
90,place_click,quick_bite,place_44,4.6,0.19,2,True,2025-12-22 11:09:22.648116
6,place_click,budget,place_149,4.1,0.01,3,False,2025-12-19 22:31:22.648123
66,place_click,date,place_146,3.6,0.68,3,False,2025-12-17 17:23:22.648130
55,place_click,date,place_66,3.8,1.78,2,True,2025-12-24 13:19:22.648137
78,place_click,work,place_216,3.8,0.89,1,False,2025-12-26 14:56:22.648144
46,place_click,work,place_70,3.5,0.7,3,True,2025-12-15 15:36:22.648151
63,place_click,quick_bite,place_35,3.5,0.11,3,False,2025-12-15 22:07:22.648158
62,place_click,date,place_281,4.2,1.65,3,True,2025-12-19 12:14:22.648166
90,place_click,quick_bite,place_11,4.2,0.93,1,True,2025-12-25 23:27:22.648172
97,place_click,budget,place_284,3.8,2.99,1,False,2025-12-20 03:34:22.648179
18,place_click,work,place_121,4.0,0.98,3,False,2025-12-17 07:42:22.648187
36,place_click,date,place_255,3.1,0.63,1,False,2025-12-13 22:11:22.648195
61,place_click,budget,place_154,3.8,0.76,3,True,2025-12-22 04:29:22.648203
84,place_click,date,place_295,4.2,1.14,3,False,2025-12-21 04:16:22.648209
45,place_click,quick_bite,place_134,4.2,2.17,3,True,2025-12-15 12:10:22.648222
86,place_click,quick_bite,place_287,4.6,1.9,1,False,2025-12-25 07:07:22.648231
51,place_click,date,place_146,4.9,0.03,1,True,2025-12-22 07:28:22.648240
5,place_click,quick_bite,place_224,3.4,0.01,1,True,2025-12-17 11:56:22.648247
80,place_click,work,place_170,4.3,3.42,3,True,2025-12-14 09:47:22.648254
87,place_click,quick_bite,place_144,3.5,3.93,1,False,2025-12-22 19:40:22.648261
41,place_click,budget,place_28,3.1,4.09,3,True,2025-12-26 13:33:22.648270
34,place_click,work,place_137,3.7,0.16,1,True,2025-12-18 08:45:22.648277
24,place_click,budget,place_63,4.0,0.45,3,True,2025-12-14 08:20:22.648286
28,place_click,budget,place_160,3.6,0.55,3,True,2025-12-17 23:19:22.648293
57,place_click,work,place_227,4.6,1.16,1,False,2025-12-27 10:50:22.648300
74,place_click,work,place_227,3.6,1.41,1,False,2025-12-25 13:19:22.648306
48,place_click,budget,place_254,4.4,0.48,2,False,2025-12-18 02:06:22.648313
66,place_click,work,place_228,3.8,0.19,3,True,2025-12-23 00:16:22.648320
74,place_click,work,place_295,3.4,1.71,2,False,2025-12-17 13:47:22.648327
60,place_click,budget,place_77,3.4,1.12,3,True,2025-12-14 06:07:22.648334
33,place_click,work,place_49,4.4,0.17,2,True,2025-12-22 14:20:22.648341
9,place_click,date,place_101,4.1,0.44,2,True,2025-12-23 19:27:22.648349
72,place_click,budget,place_246,4.9,0.99,3,True,2025-12-24 21:04:22.648356
32,place_click,date,place_276,4.6,1.2,2,False,2025-12-20 20:47:22.648363
72,place_click,date,place_185,3.1,1.5,1,True,2025-12-17 11:07:22.648370
40,place_click,quick_bite,place_5,4.9,1.38,3,True,2025-12-25 18:51:22.648376
23,place_click,budget,place_10,4.6,3.23,2,True,2025-12-17 19:28:22.648383
78,place_click,budget,place_135,3.5,0.36,2,True,2025-12-23 15:14:22.648390
100,place_click,date,place_268,4.2,0.79,3,True,2025-12-15 18:53:22.648397
63,place_click,budget,place_154,4.7,3.45,3,True,2025-12-20 08:45:22.648407
92,place_click,date,place_121,3.7,0.41,1,True,2025-12-23 20:00:22.648414
13,place_click,date,place_98,4.6,0.48,1,True,2025-12-15 10:20:22.648421
45,place_click,work,place_52,4.6,0.83,3,False,2025-12-18 07:54:22.648428
68,place_click,work,place_175,4.3,0.15,2,False,2025-12-22 12:07:22.648437
85,place_click,work,place_54,4.2,0.9,3,True,2025-12-26 12:28:22.648444
15,place_click,budget,place_7,4.2,0.28,1,False,2025-12-19 06:36:22.648451
89,place_click,date,place_218,4.5,2.98,2,True,2025-12-25 02:55:22.648458
88,place_click,budget,place_214,3.4,0.15,3,True,2025-12-25 18:07:22.648465
7,place_click,budget,place_105,3.0,1.54,3,True,2025-12-15 03:50:22.648472
12,place_click,date,place_58,4.2,1.19,1,True,2025-12-15 12:15:22.648479
85,place_click,work,place_122,3.5,0.74,2,False,2025-12-24 23:09:22.648485
60,place_click,quick_bite,place_204,4.2,1.03,1,False,2025-12-17 13:39:22.648492
73,place_click,budget,place_125,5.0,0.22,3,True,2025-12-18 15:28:22.648499
83,place_click,work,place_270,4.4,0.78,1,True,2025-12-25 02:45:22.648506
87,place_click,date,place_13,3.9,1.9,1,False,2025-12-15 14:46:22.648513
18,place_click,budget,place_48,4.4,7.11,3,False,2025-12-16 12:05:22.648520
38,place_click,date,place_229,3.3,0.16,2,False,2025-12-14 01:44:22.648527
87,place_click,date,place_45,4.4,1.3,3,False,2025-12-15 04:11:22.648535
3,place_click,date,place_127,3.5,0.12,2,False,2025-12-13 16:05:22.648542
39,place_click,work,place_66,3.2,3.37,1,False,2025-12-15 23:54:22.648550
25,place_click,date,place_112,3.4,0.59,2,True,2025-12-17 02:30:22.648558
65,place_click,quick_bite,place_262,3.5,0.66,2,True,2025-12-15 11:05:22.648564
54,place_click,budget,place_242,3.1,1.1,1,False,2025-12-18 01:04:22.648571
53,place_click,budget,place_158,3.1,2.42,3,False,2025-12-14 06:19:22.648578
12,place_click,work,place_274,3.5,1.16,1,True,2025-12-21 07:25:22.648585
68,place_click,budget,place_139,4.8,1.58,3,False,2025-12-20 22:53:22.648591
31,place_click,quick_bite,place_12,4.1,0.59,3,False,2025-12-19 15:22:22.648598
85,place_click,work,place_225,3.7,1.66,2,False,2025-12-17 01:42:22.648605
17,place_click,date,place_100,5.0,1.63,3,False,2025-12-14 02:32:22.648612
31,place_click,quick_bite,place_254,4.1,1.97,2,True,2025-12-22 07:40:22.648619
31,place_click,date,place_249,3.9,0.09,2,False,2025-12-25 21:16:22.648625
70,place_click,work,place_271,4.1,4.74,2,True,2025-12-14 23:56:22.648633
14,place_click,work,place_200,3.4,1.76,1,False,2025-12-26 11:26:22.648639
97,place_click,date,place_112,3.4,1.15,3,False,2025-12-16 18:22:22.648646
3,place_click,work,place_93,3.2,0.9,1,False,2025-12-26 22:54:22.648652
26,place_click,work,place_162,4.5,0.64,1,False,2025-12-16 20:38:22.648662
74,place_click,date,place_150,4.3,2.38,1,False,2025-12-18 18:03:22.648669
3,place_click,budget,place_203,4.9,0.4,3,True,2025-12-17 07:14:22.648676
43,place_click,quick_bite,place_67,3.8,0.25,1,False,2025-12-17 15:04:22.648684
58,place_click,date,place_113,5.0,3.93,3,True,2025-12-14 00:18:22.648691
80,place_click,work,place_48,4.1,2.77,3,True,2025-12-22 14:22:22.648699
98,place_click,quick_bite,place_106,4.0,1.47,2,False,2025-12-27 06:26:22.648707
19,place_click,date,place_209,3.2,2.11,3,True,2025-12-19 04:04:22.648714
8,place_click,date,place_217,3.3,2.62,3,False,2025-12-24 22:20:22.648721
93,place_click,work,place_273,4.6,1.85,1,False,2025-12-18 16:35:22.648728
89,place_click,budget,place_282,3.1,0.54,2,True,2025-12-26 05:30:22.648735
68,place_click,date,place_152,3.5,0.67,1,True,2025-12-20 06:10:22.648742
14,place_click,budget,place_84,3.2,4.15,3,True,2025-12-20 14:16:22.648749
2,place_click,quick_bite,place_49,4.1,0.55,1,True,2025-12-18 11:10:22.648756
70,place_click,work,place_49,3.8,0.89,1,True,2025-12-15 09:24:22.648763
97,place_click,date,place_50,4.2,1.09,3,True,2025-12-26 02:44:22.648770
90,place_click,quick_bite,place_223,4.8,1.03,2,False,2025-12-13 19:00:22.648777
51,place_click,date,place_167,5.0,2.86,3,True,2025-12-24 18:51:22.648784
16,place_click,work,place_237,3.4,4.0,1,True,2025-12-14 22:04:22.648790
66,place_click,quick_bite,place_144,3.2,2.55,3,True,2025-12-23 11:52:22.648797
38,place_click,work,place_268,3.8,3.16,2,True,2025-12-23 23:34:22.648804
28,place_click,budget,place_136,4.7,2.46,2,False,2025-12-15 19:57:22.648811
47,place_click,work,place_47,4.6,0.55,3,True,2025-12-14 08:19:22.648817
79,place_click,work,place_295,3.2,0.77,1,False,2025-12-17 07:12:22.648829
64,place_click,quick_bite,place_182,3.3,1.78,2,True,2025-12-13 15:45:22.648836
14,place_click,quick_bite,place_218,3.7,5.57,2,False,2025-12-25 00:36:22.648843
61,place_click,date,place_9,4.3,2.59,1,True,2025-12-21 07:25:22.648850
57,place_click,date,place_289,3.3,2.97,1,True,2025-12-26 20:04:22.648857
40,place_click,date,place_276,4.8,1.0,2,False,2025-12-18 20:05:22.648864
78,place_click,date,place_37,4.2,2.17,2,False,2025-12-26 18:01:22.648872
8,place_click,date,place_55,3.3,1.05,1,False,2025-12-26 10:25:22.648879
37,place_click,quick_bite,place_240,3.8,0.24,1,False,2025-12-15 14:40:22.648886
25,place_click,budget,place_276,3.7,0.11,1,True,2025-12-26 06:07:22.648893
12,place_click,date,place_132,3.1,0.22,2,False,2025-12-20 22:07:22.648901
72,place_click,date,place_15,4.9,1.2,1,False,2025-12-26 08:49:22.648909
55,place_click,budget,place_99,4.9,0.85,2,False,2025-12-17 22:23:22.648915
7,place_click,quick_bite,place_122,3.6,1.06,2,False,2025-12-22 20:49:22.648922
63,place_click,date,place_87,3.9,0.17,1,False,2025-12-27 11:42:22.648929
33,place_click,quick_bite,place_212,4.3,0.37,3,True,2025-12-21 19:00:22.648936
84,place_click,date,place_263,4.2,1.58,2,False,2025-12-23 06:38:22.648943
91,place_click,budget,place_213,3.3,0.09,1,False,2025-12-22 22:08:22.648950
35,place_click,date,place_15,4.6,0.92,3,True,2025-12-16 03:01:22.648957
6,place_click,work,place_124,3.1,7.91,2,True,2025-12-17 04:36:22.648965
65,place_click,quick_bite,place_5,3.1,1.78,3,False,2025-12-14 21:33:22.648972
21,place_click,work,place_75,5.0,0.41,3,False,2025-12-22 14:48:22.648979
80,place_click,quick_bite,place_243,3.3,0.19,2,False,2025-12-19 22:08:22.648986
54,place_click,date,place_184,3.6,0.16,3,True,2025-12-19 07:22:22.648994
55,place_click,work,place_66,4.4,0.1,1,False,2025-12-26 03:36:22.649002
79,place_click,quick_bite,place_240,4.0,8.57,3,True,2025-12-15 01:52:22.649009
39,place_click,quick_bite,place_154,4.6,1.43,3,True,2025-12-20 00:06:22.649016
78,place_click,date,place_23,3.6,1.47,2,True,2025-12-17 21:25:22.649023
77,place_click,budget,place_290,4.1,0.83,2,True,2025-12-16 06:26:22.649029
61,place_click,budget,place_276,3.3,3.27,3,False,2025-12-23 03:20:22.649037
7,place_click,budget,place_27,3.9,0.32,1,True,2025-12-23 02:08:22.649044
52,place_click,budget,place_191,3.7,0.8,2,False,2025-12-15 06:02:22.649051
39,place_click,date,place_123,4.7,1.98,1,True,2025-12-26 14:17:22.649058
5,place_click,work,place_94,4.5,0.02,1,False,2025-12-19 16:38:22.649065
67,place_click,date,place_264,3.8,0.98,1,True,2025-12-21 01:17:22.649073
47,place_click,quick_bite,place_105,3.0,0.45,1,False,2025-12-22 23:16:22.649079
49,place_click,date,place_298,4.5,0.22,1,True,2025-12-19 20:17:22.649086
13,place_click,quick_bite,place_194,4.1,0.36,3,False,2025-12-26 18:44:22.649093
5,place_click,budget,place_189,3.0,0.41,3,False,2025-12-20 08:45:22.649100
66,place_click,date,place_161,5.0,2.43,2,False,2025-12-16 10:49:22.649109
99,place_click,quick_bite,place_285,4.9,1.0,3,True,2025-12-21 07:47:22.649115
71,place_click,date,place_207,3.2,1.19,3,False,2025-12-25 09:49:22.649122
25,place_click,budget,place_90,3.9,2.79,3,True,2025-12-23 12:14:22.649131
4,place_click,work,place_224,3.2,1.0,3,True,2025-12-14 16:58:22.649139
86,place_click,budget,place_293,3.3,0.59,3,False,2025-12-22 12:43:22.649146
68,place_click,work,place_291,4.5,0.97,3,True,2025-12-24 14:37:22.649154
40,place_click,date,place_43,3.8,0.75,1,False,2025-12-16 17:32:22.649161
57,place_click,quick_bite,place_277,3.9,2.31,1,False,2025-12-26 10:21:22.649168
72,place_click,work,place_243,4.8,4.66,3,False,2025-12-21 15:39:22.649175
23,place_click,quick_bite,place_182,4.6,0.57,3,False,2025-12-14 14:10:22.649182
46,place_click,quick_bite,place_60,4.4,0.86,2,True,2025-12-21 06:48:22.649189
29,place_click,date,place_122,3.5,2.76,2,False,2025-12-14 03:30:22.649196
68,place_click,quick_bite,place_62,3.1,3.48,2,True,2025-12-21 15:50:22.649203
85,place_click,date,place_234,3.9,1.52,3,False,2025-12-25 03:20:22.649210
50,place_click,work,place_248,4.3,3.38,1,True,2025-12-24 01:30:22.649216
92,place_click,budget,place_132,4.3,1.43,3,True,2025-12-25 04:25:22.649223
43,place_click,date,place_277,3.1,1.1,1,False,2025-12-15 14:43:22.649231
48,place_click,work,place_139,3.3,2.01,2,False,2025-12-23 10:11:22.649238
59,place_click,quick_bite,place_239,4.0,1.71,2,True,2025-12-20 17:40:22.649246
31,place_click,date,place_163,3.1,0.13,3,True,2025-12-27 00:22:22.649253
67,place_click,budget,place_75,4.4,0.11,1,True,2025-12-14 18:42:22.649260
89,place_click,date,place_90,3.1,0.02,2,False,2025-12-16 15:46:22.649267
34,place_click,quick_bite,place_97,4.9,2.01,3,True,2025-12-27 00:37:22.649274
61,place_click,budget,place_76,3.7,0.53,1,False,2025-12-17 07:23:22.649280
51,place_click,date,place_56,3.7,2.24,1,True,2025-12-21 08:01:22.649287
25,place_click,date,place_192,4.3,0.31,3,False,2025-12-16 09:11:22.649294
29,place_click,quick_bite,place_236,3.3,0.16,1,True,2025-12-20 12:57:22.649301
41,place_click,quick_bite,place_296,4.3,2.17,2,False,2025-12-15 11:55:22.649308
76,place_click,work,place_95,3.5,0.03,2,True,2025-12-25 08:24:22.649316
49,place_click,work,place_22,3.2,5.16,1,True,2025-12-25 15:11:22.649323
3,place_click,budget,place_300,3.6,2.2,2,False,2025-12-19 10:51:22.649330
62,place_click,work,place_199,4.2,0.72,1,True,2025-12-22 04:26:22.649337
18,place_click,budget,place_269,3.4,0.19,2,True,2025-12-17 13:24:22.649344
85,place_click,budget,place_181,4.2,2.24,3,True,2025-12-22 00:56:22.649351
31,place_click,budget,place_298,4.3,1.13,2,True,2025-12-18 19:25:22.649360
37,place_click,work,place_157,3.1,5.19,3,False,2025-12-19 18:57:22.649366
58,place_click,quick_bite,place_261,4.6,0.52,1,True,2025-12-26 14:25:22.649373
5,place_click,quick_bite,place_210,5.0,1.38,2,True,2025-12-19 07:37:22.649380
50,place_click,date,place_227,4.2,2.07,3,True,2025-12-25 04:52:22.649389
34,place_click,work,place_113,4.6,1.6,2,False,2025-12-23 00:09:22.649395
82,place_click,budget,place_295,3.3,0.62,3,True,2025-12-19 07:41:22.649402
49,place_click,date,place_85,4.9,0.38,2,False,2025-12-18 02:29:22.649409
88,place_click,date,place_6,3.7,0.85,3,False,2025-12-19 19:18:22.649416
54,place_click,quick_bite,place_69,3.9,1.42,1,False,2025-12-19 18:40:22.649423
56,place_click,quick_bite,place_227,4.9,0.41,2,True,2025-12-18 11:43:22.649429
93,place_click,quick_bite,place_121,3.2,0.33,1,True,2025-12-13 15:30:22.649437
85,place_click,quick_bite,place_101,4.8,1.56,3,False,2025-12-16 09:33:22.649444
88,place_click,quick_bite,place_223,3.6,2.54,2,False,2025-12-17 17:11:22.649450
1,place_click,date,place_159,4.7,2.81,3,True,2025-12-23 19:21:22.649458
40,place_click,date,place_227,4.8,0.44,2,True,2025-12-13 16:19:22.649466
13,place_click,quick_bite,place_164,4.5,0.93,1,True,2025-12-16 08:07:22.649473
22,place_click,work,place_238,4.7,1.96,1,False,2025-12-15 12:06:22.649479
35,place_click,date,place_209,4.6,1.6,2,False,2025-12-23 05:06:22.649486
97,place_click,work,place_162,3.4,1.18,1,False,2025-12-14 10:56:22.649493
40,place_click,budget,place_195,5.0,4.16,2,False,2025-12-14 13:02:22.649500
29,place_click,work,place_280,3.1,0.27,3,True,2025-12-23 12:29:22.649507
77,place_click,budget,place_121,3.3,1.94,1,True,2025-12-19 10:30:22.649513
25,place_click,date,place_289,4.6,0.36,3,True,2025-12-25 12:58:22.649522
15,place_click,budget,place_57,4.0,2.76,3,False,2025-12-27 03:35:22.649529
15,place_click,work,place_277,4.5,1.17,1,True,2025-12-23 07:32:22.649536
35,place_click,quick_bite,place_77,4.2,1.07,1,True,2025-12-26 06:22:22.649543
20,place_click,quick_bite,place_289,3.6,1.25,2,True,2025-12-15 12:44:22.649550
41,place_click,budget,place_259,4.4,3.1,2,True,2025-12-27 11:36:22.649557
90,place_click,quick_bite,place_188,4.3,2.15,2,True,2025-12-17 21:22:22.649564
54,place_click,date,place_5,3.3,0.93,2,True,2025-12-17 17:46:22.649570
8,place_click,budget,place_300,3.0,0.42,3,True,2025-12-19 07:03:22.649577
7,place_click,work,place_278,4.5,7.21,2,True,2025-12-15 07:28:22.649584
87,place_click,budget,place_289,3.2,0.77,2,False,2025-12-22 12:44:22.649592
40,place_click,date,place_177,4.6,0.34,1,False,2025-12-19 10:40:22.649600
33,place_click,date,place_246,4.1,1.98,1,False,2025-12-25 15:59:22.649609
84,place_click,date,place_282,4.2,0.31,1,True,2025-12-21 01:44:22.649616
95,place_click,date,place_226,3.7,2.3,2,True,2025-12-25 20:21:22.649623
24,place_click,quick_bite,place_57,4.1,0.01,1,True,2025-12-20 21:13:22.649630
50,place_click,budget,place_57,4.5,0.05,3,False,2025-12-17 04:01:22.649637
93,place_click,work,place_163,4.5,0.34,1,False,2025-12-16 11:53:22.649645
46,place_click,date,place_299,4.9,0.69,2,True,2025-12-22 14:25:22.649652
24,place_click,date,place_17,3.7,0.24,2,False,2025-12-16 02:10:22.649659
73,place_click,date,place_205,3.6,3.14,1,False,2025-12-22 07:43:22.649667
28,place_click,budget,place_288,5.0,0.69,1,True,2025-12-14 07:13:22.649674
82,place_click,date,place_34,3.9,1.92,2,True,2025-12-25 08:46:22.649681
64,place_click,work,place_136,4.8,1.35,2,False,2025-12-19 17:30:22.649688
24,place_click,date,place_48,3.8,0.8,1,True,2025-12-15 12:32:22.649695
62,place_click,work,place_122,4.4,0.0,2,True,2025-12-26 06:03:22.649701
92,place_click,quick_bite,place_8,4.2,0.66,3,True,2025-12-25 07:00:22.649708
35,place_click,date,place_50,4.6,0.15,1,True,2025-12-21 09:22:22.649715
50,place_click,quick_bite,place_191,4.2,0.98,2,False,2025-12-19 19:06:22.649722
62,place_click,quick_bite,place_68,4.3,0.1,2,False,2025-12-23 03:18:22.649729
68,place_click,quick_bite,place_225,4.2,1.24,1,True,2025-12-17 18:26:22.649736
60,place_click,quick_bite,place_102,4.1,1.39,2,True,2025-12-14 02:31:22.649743
29,place_click,quick_bite,place_274,4.4,2.45,2,True,2025-12-20 20:41:22.649750
20,place_click,work,place_261,3.5,2.61,1,False,2025-12-24 19:36:22.649757
67,place_click,date,place_291,4.0,0.12,2,False,2025-12-17 03:12:22.649765
31,place_click,budget,place_292,3.1,0.61,1,False,2025-12-14 18:56:22.649772
19,place_click,quick_bite,place_70,4.6,1.84,2,True,2025-12-21 18:20:22.649779
44,place_click,quick_bite,place_125,4.6,1.09,1,False,2025-12-20 18:21:22.649786
35,place_click,budget,place_103,3.9,0.24,3,True,2025-12-18 08:50:22.649797
92,place_click,budget,place_72,3.7,0.85,2,False,2025-12-15 04:31:22.649805
70,place_click,budget,place_11,3.2,0.37,2,False,2025-12-22 10:44:22.649812
23,place_click,quick_bite,place_215,4.2,2.0,1,True,2025-12-26 13:31:22.649819
11,place_click,work,place_153,5.0,4.06,2,True,2025-12-27 08:34:22.649827
37,place_click,budget,place_140,4.3,0.82,3,False,2025-12-19 09:10:22.649835
55,place_click,date,place_59,4.3,2.31,1,False,2025-12-18 12:15:22.649841
93,place_click,date,place_204,3.2,0.79,3,False,2025-12-16 07:28:22.649848
43,place_click,budget,place_268,4.7,0.73,2,False,2025-12-19 02:39:22.649855
6,place_click,work,place_71,4.1,1.33,3,True,2025-12-15 06:08:22.649862
82,place_click,quick_bite,place_160,3.4,0.67,2,False,2025-12-23 05:13:22.649869
12,place_click,date,place_294,3.7,0.04,1,True,2025-12-16 00:56:22.649876
68,place_click,quick_bite,place_116,3.0,2.67,3,False,2025-12-25 10:06:22.649883
25,place_click,work,place_206,3.5,1.09,2,True,2025-12-26 03:26:22.649890
8,place_click,quick_bite,place_146,3.6,4.24,1,True,2025-12-27 10:47:22.649897
99,place_click,budget,place_125,3.5,0.84,2,True,2025-12-17 02:17:22.649904
9,place_click,budget,place_193,4.7,2.77,3,False,2025-12-24 22:35:22.649911
89,place_click,date,place_140,3.4,2.43,3,True,2025-12-17 05:27:22.649917
89,place_click,date,place_229,3.9,0.99,2,False,2025-12-14 21:59:22.649924
65,place_click,date,place_143,3.3,0.13,2,False,2025-12-24 22:24:22.649931
63,place_click,quick_bite,place_53,4.5,1.03,2,True,2025-12-14 06:52:22.649938
75,place_click,quick_bite,place_214,3.9,1.96,2,True,2025-12-16 11:54:22.649948
62,place_click,work,place_148,4.5,0.26,2,True,2025-12-15 19:09:22.649955
98,place_click,date,place_224,4.2,0.22,1,False,2025-12-13 19:30:22.649961
58,place_click,budget,place_256,4.5,1.6,2,False,2025-12-21 11:22:22.649968
50,place_click,date,place_124,4.9,0.11,2,True,2025-12-23 19:51:22.649975
81,place_click,work,place_150,3.1,0.5,2,True,2025-12-26 11:17:22.649982
38,place_click,budget,place_140,3.5,0.43,1,False,2025-12-17 08:22:22.649989
4,place_click,budget,place_178,4.8,0.43,3,False,2025-12-15 19:10:22.649996
56,place_click,date,place_75,3.5,2.14,2,False,2025-12-14 00:48:22.650003
90,place_click,quick_bite,place_64,3.9,2.25,2,False,2025-12-25 23:30:22.650010
36,place_click,quick_bite,place_51,3.1,1.0,2,True,2025-12-16 15:52:22.650017
58,place_click,quick_bite,place_284,3.1,0.1,3,True,2025-12-17 11:29:22.650025
55,place_click,date,place_9,4.8,0.22,1,True,2025-12-15 14:56:22.650031
41,place_click,budget,place_46,4.1,0.79,3,False,2025-12-14 00:52:22.650039
71,place_click,date,place_299,3.7,3.45,1,True,2025-12-24 14:12:22.650046
18,place_click,budget,place_47,3.0,1.64,1,True,2025-12-21 18:41:22.650053
66,place_click,budget,place_141,4.9,1.23,1,False,2025-12-15 09:35:22.650063
30,place_click,quick_bite,place_248,4.9,0.08,2,True,2025-12-21 15:51:22.650072
50,place_click,date,place_57,3.8,0.45,3,True,2025-12-16 23:11:22.650078
78,place_click,quick_bite,place_154,4.5,5.97,1,False,2025-12-22 12:42:22.650088
19,place_click,work,place_155,3.5,1.59,2,True,2025-12-19 19:42:22.650095
73,place_click,date,place_158,3.4,1.25,2,False,2025-12-14 01:03:22.650102
57,place_click,budget,place_243,3.9,5.36,3,False,2025-12-26 09:24:22.650109
